  0.01010000, 35.51870000
  0.88710000, 34.85480000
  1.42140000, 34.19090000
  1.75400000, 33.85890000
  2.07660000, 32.86310000
  2.52020000, 31.20330000
  2.94350000, 28.54770000
  3.29640000, 24.89630000
  3.59880000, 19.91700000
  3.87100000, 14.27390000
  4.06250000,  8.29880000
  4.27420000,  0.99590000
