timeout,active,inactive,run_time,idle_time,sleep_time,timeout_waiting_time,total_time,total_time_no_dpm,transitions_number,transitions_time,transition_energy,total_energy,total_energy_no_dpm
2.5,2.924000,1079.652000,3.012900,0.000000,1079.393200,0.088900,1082.576100,1082.576000,68,0.170000,0.0686800000,0.2489814280,29.8790976000
2.6,2.924000,1079.652000,3.012900,0.000000,1079.393200,0.088900,1082.576100,1082.576000,68,0.170000,0.0686800000,0.2489814280,29.8790976000
2.7,2.924000,1079.652000,3.012900,0.000000,1079.393200,0.088900,1082.576100,1082.576000,68,0.170000,0.0686800000,0.2489814280,29.8790976000
2.8,2.924000,1079.652000,3.012900,0.000000,1079.393200,0.088900,1082.576100,1082.576000,68,0.170000,0.0686800000,0.2489814280,29.8790976000
2.9,2.924000,1079.652000,3.012900,0.000000,1079.393200,0.088900,1082.576100,1082.576000,68,0.170000,0.0686800000,0.2489814280,29.8790976000
3.0,2.924000,1079.652000,3.072000,0.000000,1079.384100,0.148000,1082.576100,1082.576000,48,0.120000,0.0484800000,0.2304117690,29.8790976000
3.1,2.924000,1079.652000,3.072000,0.000000,1079.384100,0.148000,1082.576100,1082.576000,48,0.120000,0.0484800000,0.2304117690,29.8790976000
3.2,2.924000,1079.652000,3.072000,0.000000,1079.384100,0.148000,1082.576100,1082.576000,48,0.120000,0.0484800000,0.2304117690,29.8790976000
3.3,2.924000,1079.652000,3.072000,0.000000,1079.384100,0.148000,1082.576100,1082.576000,48,0.120000,0.0484800000,0.2304117690,29.8790976000
3.4,2.924000,1079.652000,3.072000,0.000000,1079.384100,0.148000,1082.576100,1082.576000,48,0.120000,0.0484800000,0.2304117690,29.8790976000
3.5,2.924000,1079.652000,3.072000,0.000000,1079.384100,0.148000,1082.576100,1082.576000,48,0.120000,0.0484800000,0.2304117690,29.8790976000
3.6,2.924000,1079.652000,3.072000,0.000000,1079.384100,0.148000,1082.576100,1082.576000,48,0.120000,0.0484800000,0.2304117690,29.8790976000
3.7,2.924000,1079.652000,3.072000,0.000000,1079.384100,0.148000,1082.576100,1082.576000,48,0.120000,0.0484800000,0.2304117690,29.8790976000
3.8,2.924000,1079.652000,3.072000,0.000000,1079.384100,0.148000,1082.576100,1082.576000,48,0.120000,0.0484800000,0.2304117690,29.8790976000
3.9,2.924000,1079.652000,3.072000,0.000000,1079.384100,0.148000,1082.576100,1082.576000,48,0.120000,0.0484800000,0.2304117690,29.8790976000
4.0,2.924000,1079.652000,3.147700,0.000000,1079.383400,0.223700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2022010260,29.8790976000
4.1,2.924000,1079.652000,3.147700,0.000000,1079.383400,0.223700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2022010260,29.8790976000
4.2,2.924000,1079.652000,3.147700,0.000000,1079.383400,0.223700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2022010260,29.8790976000
4.3,2.924000,1079.652000,3.147700,0.000000,1079.383400,0.223700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2022010260,29.8790976000
4.4,2.924000,1079.652000,3.147700,0.000000,1079.383400,0.223700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2022010260,29.8790976000
4.5,2.924000,1079.652000,3.147700,0.000000,1079.383400,0.223700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2022010260,29.8790976000
4.6,2.924000,1079.652000,3.147700,0.000000,1079.383400,0.223700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2022010260,29.8790976000
4.7,2.924000,1079.652000,3.147700,0.000000,1079.383400,0.223700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2022010260,29.8790976000
4.8,2.924000,1079.652000,3.147700,0.000000,1079.383400,0.223700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2022010260,29.8790976000
4.9,2.924000,1079.652000,3.147700,0.000000,1079.383400,0.223700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2022010260,29.8790976000
5.0,2.924000,1079.652000,3.156700,0.000000,1079.374400,0.232700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2024486160,29.8790976000
5.1,2.924000,1079.652000,3.156700,0.000000,1079.374400,0.232700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2024486160,29.8790976000
5.2,2.924000,1079.652000,3.156700,0.000000,1079.374400,0.232700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2024486160,29.8790976000
5.3,2.924000,1079.652000,3.156700,0.000000,1079.374400,0.232700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2024486160,29.8790976000
5.4,2.924000,1079.652000,3.156700,0.000000,1079.374400,0.232700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2024486160,29.8790976000
5.5,2.924000,1079.652000,3.156700,0.000000,1079.374400,0.232700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2024486160,29.8790976000
5.6,2.924000,1079.652000,3.156700,0.000000,1079.374400,0.232700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2024486160,29.8790976000
5.7,2.924000,1079.652000,3.156700,0.000000,1079.374400,0.232700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2024486160,29.8790976000
5.8,2.924000,1079.652000,3.156700,0.000000,1079.374400,0.232700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2024486160,29.8790976000
5.9,2.924000,1079.652000,3.156700,0.000000,1079.374400,0.232700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2024486160,29.8790976000
6.0,2.924000,1079.652000,3.165700,0.000000,1079.365400,0.241700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2026962060,29.8790976000
6.1,2.924000,1079.652000,3.165700,0.000000,1079.365400,0.241700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2026962060,29.8790976000
6.2,2.924000,1079.652000,3.165700,0.000000,1079.365400,0.241700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2026962060,29.8790976000
6.3,2.924000,1079.652000,3.165700,0.000000,1079.365400,0.241700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2026962060,29.8790976000
6.4,2.924000,1079.652000,3.165700,0.000000,1079.365400,0.241700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2026962060,29.8790976000
6.5,2.924000,1079.652000,3.165700,0.000000,1079.365400,0.241700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2026962060,29.8790976000
6.6,2.924000,1079.652000,3.165700,0.000000,1079.365400,0.241700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2026962060,29.8790976000
6.7,2.924000,1079.652000,3.165700,0.000000,1079.365400,0.241700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2026962060,29.8790976000
6.8,2.924000,1079.652000,3.165700,0.000000,1079.365400,0.241700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2026962060,29.8790976000
6.9,2.924000,1079.652000,3.165700,0.000000,1079.365400,0.241700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2026962060,29.8790976000
7.0,2.924000,1079.652000,3.174700,0.000000,1079.356400,0.250700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2029437960,29.8790976000
7.1,2.924000,1079.652000,3.174700,0.000000,1079.356400,0.250700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2029437960,29.8790976000
7.2,2.924000,1079.652000,3.174700,0.000000,1079.356400,0.250700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2029437960,29.8790976000
7.3,2.924000,1079.652000,3.174700,0.000000,1079.356400,0.250700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2029437960,29.8790976000
7.4,2.924000,1079.652000,3.174700,0.000000,1079.356400,0.250700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2029437960,29.8790976000
7.5,2.924000,1079.652000,3.174700,0.000000,1079.356400,0.250700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2029437960,29.8790976000
7.6,2.924000,1079.652000,3.174700,0.000000,1079.356400,0.250700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2029437960,29.8790976000
7.7,2.924000,1079.652000,3.174700,0.000000,1079.356400,0.250700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2029437960,29.8790976000
7.8,2.924000,1079.652000,3.174700,0.000000,1079.356400,0.250700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2029437960,29.8790976000
7.9,2.924000,1079.652000,3.174700,0.000000,1079.356400,0.250700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2029437960,29.8790976000
8.0,2.924000,1079.652000,3.183700,0.000000,1079.347400,0.259700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2031913860,29.8790976000
8.1,2.924000,1079.652000,3.183700,0.000000,1079.347400,0.259700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2031913860,29.8790976000
8.2,2.924000,1079.652000,3.183700,0.000000,1079.347400,0.259700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2031913860,29.8790976000
8.3,2.924000,1079.652000,3.183700,0.000000,1079.347400,0.259700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2031913860,29.8790976000
8.4,2.924000,1079.652000,3.183700,0.000000,1079.347400,0.259700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2031913860,29.8790976000
8.5,2.924000,1079.652000,3.183700,0.000000,1079.347400,0.259700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2031913860,29.8790976000
8.6,2.924000,1079.652000,3.183700,0.000000,1079.347400,0.259700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2031913860,29.8790976000
8.7,2.924000,1079.652000,3.183700,0.000000,1079.347400,0.259700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2031913860,29.8790976000
8.8,2.924000,1079.652000,3.183700,0.000000,1079.347400,0.259700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2031913860,29.8790976000
8.9,2.924000,1079.652000,3.183700,0.000000,1079.347400,0.259700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2031913860,29.8790976000
9.0,2.924000,1079.652000,3.192700,0.000000,1079.338400,0.268700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2034389760,29.8790976000
9.1,2.924000,1079.652000,3.192700,0.000000,1079.338400,0.268700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2034389760,29.8790976000
9.2,2.924000,1079.652000,3.192700,0.000000,1079.338400,0.268700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2034389760,29.8790976000
9.3,2.924000,1079.652000,3.192700,0.000000,1079.338400,0.268700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2034389760,29.8790976000
9.4,2.924000,1079.652000,3.192700,0.000000,1079.338400,0.268700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2034389760,29.8790976000
9.5,2.924000,1079.652000,3.192700,0.000000,1079.338400,0.268700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2034389760,29.8790976000
9.6,2.924000,1079.652000,3.192700,0.000000,1079.338400,0.268700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2034389760,29.8790976000
9.7,2.924000,1079.652000,3.192700,0.000000,1079.338400,0.268700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2034389760,29.8790976000
9.8,2.924000,1079.652000,3.192700,0.000000,1079.338400,0.268700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2034389760,29.8790976000
9.9,2.924000,1079.652000,3.192700,0.000000,1079.338400,0.268700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2034389760,29.8790976000
10.0,2.924000,1079.652000,3.201700,0.000000,1079.329400,0.277700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2036865660,29.8790976000
10.1,2.924000,1079.652000,3.201700,0.000000,1079.329400,0.277700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2036865660,29.8790976000
10.2,2.924000,1079.652000,3.201700,0.000000,1079.329400,0.277700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2036865660,29.8790976000
10.3,2.924000,1079.652000,3.201700,0.000000,1079.329400,0.277700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2036865660,29.8790976000
10.4,2.924000,1079.652000,3.201700,0.000000,1079.329400,0.277700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2036865660,29.8790976000
10.5,2.924000,1079.652000,3.201700,0.000000,1079.329400,0.277700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2036865660,29.8790976000
10.6,2.924000,1079.652000,3.201700,0.000000,1079.329400,0.277700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2036865660,29.8790976000
10.7,2.924000,1079.652000,3.201700,0.000000,1079.329400,0.277700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2036865660,29.8790976000
10.8,2.924000,1079.652000,3.201700,0.000000,1079.329400,0.277700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2036865660,29.8790976000
10.9,2.924000,1079.652000,3.201700,0.000000,1079.329400,0.277700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2036865660,29.8790976000
11.0,2.924000,1079.652000,3.210700,0.000000,1079.320400,0.286700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2039341560,29.8790976000
11.1,2.924000,1079.652000,3.210700,0.000000,1079.320400,0.286700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2039341560,29.8790976000
11.2,2.924000,1079.652000,3.210700,0.000000,1079.320400,0.286700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2039341560,29.8790976000
11.3,2.924000,1079.652000,3.210700,0.000000,1079.320400,0.286700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2039341560,29.8790976000
11.4,2.924000,1079.652000,3.210700,0.000000,1079.320400,0.286700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2039341560,29.8790976000
11.5,2.924000,1079.652000,3.210700,0.000000,1079.320400,0.286700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2039341560,29.8790976000
11.6,2.924000,1079.652000,3.210700,0.000000,1079.320400,0.286700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2039341560,29.8790976000
11.7,2.924000,1079.652000,3.210700,0.000000,1079.320400,0.286700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2039341560,29.8790976000
11.8,2.924000,1079.652000,3.210700,0.000000,1079.320400,0.286700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2039341560,29.8790976000
11.9,2.924000,1079.652000,3.210700,0.000000,1079.320400,0.286700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2039341560,29.8790976000
12.0,2.924000,1079.652000,3.219700,0.000000,1079.311400,0.295700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2041817460,29.8790976000
12.1,2.924000,1079.652000,3.219700,0.000000,1079.311400,0.295700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2041817460,29.8790976000
12.2,2.924000,1079.652000,3.219700,0.000000,1079.311400,0.295700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2041817460,29.8790976000
12.3,2.924000,1079.652000,3.219700,0.000000,1079.311400,0.295700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2041817460,29.8790976000
12.4,2.924000,1079.652000,3.219700,0.000000,1079.311400,0.295700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2041817460,29.8790976000
12.5,2.924000,1079.652000,3.219700,0.000000,1079.311400,0.295700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2041817460,29.8790976000
12.6,2.924000,1079.652000,3.219700,0.000000,1079.311400,0.295700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2041817460,29.8790976000
12.7,2.924000,1079.652000,3.219700,0.000000,1079.311400,0.295700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2041817460,29.8790976000
12.8,2.924000,1079.652000,3.219700,0.000000,1079.311400,0.295700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2041817460,29.8790976000
12.9,2.924000,1079.652000,3.219700,0.000000,1079.311400,0.295700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2041817460,29.8790976000
13.0,2.924000,1079.652000,3.228700,0.000000,1079.302400,0.304700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2044293360,29.8790976000
13.1,2.924000,1079.652000,3.228700,0.000000,1079.302400,0.304700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2044293360,29.8790976000
13.2,2.924000,1079.652000,3.228700,0.000000,1079.302400,0.304700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2044293360,29.8790976000
13.3,2.924000,1079.652000,3.228700,0.000000,1079.302400,0.304700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2044293360,29.8790976000
13.4,2.924000,1079.652000,3.228700,0.000000,1079.302400,0.304700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2044293360,29.8790976000
13.5,2.924000,1079.652000,3.228700,0.000000,1079.302400,0.304700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2044293360,29.8790976000
13.6,2.924000,1079.652000,3.228700,0.000000,1079.302400,0.304700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2044293360,29.8790976000
13.7,2.924000,1079.652000,3.228700,0.000000,1079.302400,0.304700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2044293360,29.8790976000
13.8,2.924000,1079.652000,3.228700,0.000000,1079.302400,0.304700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2044293360,29.8790976000
13.9,2.924000,1079.652000,3.228700,0.000000,1079.302400,0.304700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2044293360,29.8790976000
14.0,2.924000,1079.652000,3.237700,0.000000,1079.293400,0.313700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2046769260,29.8790976000
14.1,2.924000,1079.652000,3.237700,0.000000,1079.293400,0.313700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2046769260,29.8790976000
14.2,2.924000,1079.652000,3.237700,0.000000,1079.293400,0.313700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2046769260,29.8790976000
14.3,2.924000,1079.652000,3.237700,0.000000,1079.293400,0.313700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2046769260,29.8790976000
14.4,2.924000,1079.652000,3.237700,0.000000,1079.293400,0.313700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2046769260,29.8790976000
14.5,2.924000,1079.652000,3.237700,0.000000,1079.293400,0.313700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2046769260,29.8790976000
14.6,2.924000,1079.652000,3.237700,0.000000,1079.293400,0.313700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2046769260,29.8790976000
14.7,2.924000,1079.652000,3.237700,0.000000,1079.293400,0.313700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2046769260,29.8790976000
14.8,2.924000,1079.652000,3.237700,0.000000,1079.293400,0.313700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2046769260,29.8790976000
14.9,2.924000,1079.652000,3.237700,0.000000,1079.293400,0.313700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2046769260,29.8790976000
15.0,2.924000,1079.652000,3.246700,0.000000,1079.284400,0.322700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2049245160,29.8790976000
15.1,2.924000,1079.652000,3.246700,0.000000,1079.284400,0.322700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2049245160,29.8790976000
15.2,2.924000,1079.652000,3.246700,0.000000,1079.284400,0.322700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2049245160,29.8790976000
15.3,2.924000,1079.652000,3.246700,0.000000,1079.284400,0.322700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2049245160,29.8790976000
15.4,2.924000,1079.652000,3.246700,0.000000,1079.284400,0.322700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2049245160,29.8790976000
15.5,2.924000,1079.652000,3.246700,0.000000,1079.284400,0.322700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2049245160,29.8790976000
15.6,2.924000,1079.652000,3.246700,0.000000,1079.284400,0.322700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2049245160,29.8790976000
15.7,2.924000,1079.652000,3.246700,0.000000,1079.284400,0.322700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2049245160,29.8790976000
15.8,2.924000,1079.652000,3.246700,0.000000,1079.284400,0.322700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2049245160,29.8790976000
15.9,2.924000,1079.652000,3.246700,0.000000,1079.284400,0.322700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2049245160,29.8790976000
16.0,2.924000,1079.652000,3.255700,0.000000,1079.275400,0.331700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2051721060,29.8790976000
16.1,2.924000,1079.652000,3.255700,0.000000,1079.275400,0.331700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2051721060,29.8790976000
16.2,2.924000,1079.652000,3.255700,0.000000,1079.275400,0.331700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2051721060,29.8790976000
16.3,2.924000,1079.652000,3.255700,0.000000,1079.275400,0.331700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2051721060,29.8790976000
16.4,2.924000,1079.652000,3.255700,0.000000,1079.275400,0.331700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2051721060,29.8790976000
16.5,2.924000,1079.652000,3.255700,0.000000,1079.275400,0.331700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2051721060,29.8790976000
16.6,2.924000,1079.652000,3.255700,0.000000,1079.275400,0.331700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2051721060,29.8790976000
16.7,2.924000,1079.652000,3.255700,0.000000,1079.275400,0.331700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2051721060,29.8790976000
16.8,2.924000,1079.652000,3.255700,0.000000,1079.275400,0.331700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2051721060,29.8790976000
16.9,2.924000,1079.652000,3.255700,0.000000,1079.275400,0.331700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2051721060,29.8790976000
17.0,2.924000,1079.652000,3.264700,0.000000,1079.266400,0.340700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2054196960,29.8790976000
17.1,2.924000,1079.652000,3.264700,0.000000,1079.266400,0.340700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2054196960,29.8790976000
17.2,2.924000,1079.652000,3.264700,0.000000,1079.266400,0.340700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2054196960,29.8790976000
17.3,2.924000,1079.652000,3.264700,0.000000,1079.266400,0.340700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2054196960,29.8790976000
17.4,2.924000,1079.652000,3.264700,0.000000,1079.266400,0.340700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2054196960,29.8790976000
17.5,2.924000,1079.652000,3.264700,0.000000,1079.266400,0.340700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2054196960,29.8790976000
17.6,2.924000,1079.652000,3.264700,0.000000,1079.266400,0.340700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2054196960,29.8790976000
17.7,2.924000,1079.652000,3.264700,0.000000,1079.266400,0.340700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2054196960,29.8790976000
17.8,2.924000,1079.652000,3.264700,0.000000,1079.266400,0.340700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2054196960,29.8790976000
17.9,2.924000,1079.652000,3.264700,0.000000,1079.266400,0.340700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2054196960,29.8790976000
18.0,2.924000,1079.652000,3.273700,0.000000,1079.257400,0.349700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2056672860,29.8790976000
18.1,2.924000,1079.652000,3.273700,0.000000,1079.257400,0.349700,1082.576100,1082.576000,18,0.045000,0.0181800000,0.2056672860,29.8790976000
