timeout,active,inactive,run_time,idle_time,sleep_time,timeout_waiting_time,total_time,total_time_no_dpm,transitions_number,transitions_time,transition_energy,total_energy,total_energy_no_dpm
9.10,2.924000,1079.652000,3.226000,1079.342900,0.000000,0.302000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7044430530,29.8790976000
9.15,2.924000,1079.652000,3.226300,1079.342600,0.000000,0.302300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7044511620,29.8790976000
9.20,2.924000,1079.652000,3.226900,1079.342000,0.000000,0.302900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7044673800,29.8790976000
9.25,2.924000,1079.652000,3.227200,1079.341700,0.000000,0.303200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7044754890,29.8790976000
9.30,2.924000,1079.652000,3.227800,1079.341100,0.000000,0.303800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7044917070,29.8790976000
9.35,2.924000,1079.652000,3.228100,1079.340800,0.000000,0.304100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7044998160,29.8790976000
9.40,2.924000,1079.652000,3.228700,1079.340200,0.000000,0.304700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7045160340,29.8790976000
9.45,2.924000,1079.652000,3.229000,1079.339900,0.000000,0.305000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7045241430,29.8790976000
9.50,2.924000,1079.652000,3.229600,1079.339300,0.000000,0.305600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7045403610,29.8790976000
9.55,2.924000,1079.652000,3.229900,1079.339000,0.000000,0.305900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7045484700,29.8790976000
9.60,2.924000,1079.652000,3.230500,1079.338400,0.000000,0.306500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7045646880,29.8790976000
9.65,2.924000,1079.652000,3.230800,1079.338100,0.000000,0.306800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7045727970,29.8790976000
9.70,2.924000,1079.652000,3.231400,1079.337500,0.000000,0.307400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7045890150,29.8790976000
9.75,2.924000,1079.652000,3.231700,1079.337200,0.000000,0.307700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7045971240,29.8790976000
9.80,2.924000,1079.652000,3.232300,1079.336600,0.000000,0.308300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7046133420,29.8790976000
9.85,2.924000,1079.652000,3.232600,1079.336300,0.000000,0.308600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7046214510,29.8790976000
9.90,2.924000,1079.652000,3.233200,1079.335700,0.000000,0.309200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7046376690,29.8790976000
9.95,2.924000,1079.652000,3.233500,1079.335400,0.000000,0.309500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7046457780,29.8790976000
10.00,2.924000,1079.652000,3.234100,1079.334800,0.000000,0.310100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7046619960,29.8790976000
10.05,2.924000,1079.652000,3.234400,1079.334500,0.000000,0.310400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7046701050,29.8790976000
10.10,2.924000,1079.652000,3.235000,1079.333900,0.000000,0.311000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7046863230,29.8790976000
10.15,2.924000,1079.652000,3.235300,1079.333600,0.000000,0.311300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7046944320,29.8790976000
10.20,2.924000,1079.652000,3.235900,1079.333000,0.000000,0.311900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7047106500,29.8790976000
10.25,2.924000,1079.652000,3.236200,1079.332700,0.000000,0.312200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7047187590,29.8790976000
10.30,2.924000,1079.652000,3.236800,1079.332100,0.000000,0.312800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7047349770,29.8790976000
10.35,2.924000,1079.652000,3.237100,1079.331800,0.000000,0.313100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7047430860,29.8790976000
10.40,2.924000,1079.652000,3.237700,1079.331200,0.000000,0.313700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7047593040,29.8790976000
10.45,2.924000,1079.652000,3.238000,1079.330900,0.000000,0.314000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7047674130,29.8790976000
10.50,2.924000,1079.652000,3.238600,1079.330300,0.000000,0.314600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7047836310,29.8790976000
10.55,2.924000,1079.652000,3.238900,1079.330000,0.000000,0.314900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7047917400,29.8790976000
10.60,2.924000,1079.652000,3.239500,1079.329400,0.000000,0.315500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7048079580,29.8790976000
10.65,2.924000,1079.652000,3.239800,1079.329100,0.000000,0.315800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7048160670,29.8790976000
10.70,2.924000,1079.652000,3.240400,1079.328500,0.000000,0.316400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7048322850,29.8790976000
10.75,2.924000,1079.652000,3.240700,1079.328200,0.000000,0.316700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7048403940,29.8790976000
10.80,2.924000,1079.652000,3.241300,1079.327600,0.000000,0.317300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7048566120,29.8790976000
10.85,2.924000,1079.652000,3.241600,1079.327300,0.000000,0.317600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7048647210,29.8790976000
10.90,2.924000,1079.652000,3.242200,1079.326700,0.000000,0.318200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7048809390,29.8790976000
10.95,2.924000,1079.652000,3.242500,1079.326400,0.000000,0.318500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7048890480,29.8790976000
11.00,2.924000,1079.652000,3.243100,1079.325800,0.000000,0.319100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7049052660,29.8790976000
11.05,2.924000,1079.652000,3.243400,1079.325500,0.000000,0.319400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7049133750,29.8790976000
11.10,2.924000,1079.652000,3.244000,1079.324900,0.000000,0.320000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7049295930,29.8790976000
11.15,2.924000,1079.652000,3.244300,1079.324600,0.000000,0.320300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7049377020,29.8790976000
11.20,2.924000,1079.652000,3.244900,1079.324000,0.000000,0.320900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7049539200,29.8790976000
11.25,2.924000,1079.652000,3.245200,1079.323700,0.000000,0.321200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7049620290,29.8790976000
11.30,2.924000,1079.652000,3.245800,1079.323100,0.000000,0.321800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7049782470,29.8790976000
11.35,2.924000,1079.652000,3.246100,1079.322800,0.000000,0.322100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7049863560,29.8790976000
11.40,2.924000,1079.652000,3.246700,1079.322200,0.000000,0.322700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7050025740,29.8790976000
11.45,2.924000,1079.652000,3.247000,1079.321900,0.000000,0.323000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7050106830,29.8790976000
11.50,2.924000,1079.652000,3.247600,1079.321300,0.000000,0.323600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7050269010,29.8790976000
11.55,2.924000,1079.652000,3.247900,1079.321000,0.000000,0.323900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7050350100,29.8790976000
11.60,2.924000,1079.652000,3.248500,1079.320400,0.000000,0.324500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7050512280,29.8790976000
11.65,2.924000,1079.652000,3.248800,1079.320100,0.000000,0.324800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7050593370,29.8790976000
11.70,2.924000,1079.652000,3.249400,1079.319500,0.000000,0.325400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7050755550,29.8790976000
11.75,2.924000,1079.652000,3.249700,1079.319200,0.000000,0.325700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7050836640,29.8790976000
11.80,2.924000,1079.652000,3.250300,1079.318600,0.000000,0.326300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7050998820,29.8790976000
11.85,2.924000,1079.652000,3.250600,1079.318300,0.000000,0.326600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7051079910,29.8790976000
11.90,2.924000,1079.652000,3.251200,1079.317700,0.000000,0.327200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7051242090,29.8790976000
11.95,2.924000,1079.652000,3.251500,1079.317400,0.000000,0.327500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7051323180,29.8790976000
12.00,2.924000,1079.652000,3.252100,1079.316800,0.000000,0.328100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7051485360,29.8790976000
12.05,2.924000,1079.652000,3.252400,1079.316500,0.000000,0.328400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7051566450,29.8790976000
12.10,2.924000,1079.652000,3.253000,1079.315900,0.000000,0.329000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7051728630,29.8790976000
12.15,2.924000,1079.652000,3.253300,1079.315600,0.000000,0.329300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7051809720,29.8790976000
12.20,2.924000,1079.652000,3.253900,1079.315000,0.000000,0.329900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7051971900,29.8790976000
12.25,2.924000,1079.652000,3.254200,1079.314700,0.000000,0.330200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7052052990,29.8790976000
12.30,2.924000,1079.652000,3.254800,1079.314100,0.000000,0.330800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7052215170,29.8790976000
12.35,2.924000,1079.652000,3.255100,1079.313800,0.000000,0.331100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7052296260,29.8790976000
12.40,2.924000,1079.652000,3.255700,1079.313200,0.000000,0.331700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7052458440,29.8790976000
12.45,2.924000,1079.652000,3.256000,1079.312900,0.000000,0.332000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7052539530,29.8790976000
12.50,2.924000,1079.652000,3.256600,1079.312300,0.000000,0.332600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7052701710,29.8790976000
12.55,2.924000,1079.652000,3.256900,1079.312000,0.000000,0.332900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7052782800,29.8790976000
12.60,2.924000,1079.652000,3.257500,1079.311400,0.000000,0.333500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7052944980,29.8790976000
12.65,2.924000,1079.652000,3.257800,1079.311100,0.000000,0.333800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7053026070,29.8790976000
12.70,2.924000,1079.652000,3.258400,1079.310500,0.000000,0.334400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7053188250,29.8790976000
12.75,2.924000,1079.652000,3.258700,1079.310200,0.000000,0.334700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7053269340,29.8790976000
12.80,2.924000,1079.652000,3.259300,1079.309600,0.000000,0.335300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7053431520,29.8790976000
12.85,2.924000,1079.652000,3.259600,1079.309300,0.000000,0.335600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7053512610,29.8790976000
12.90,2.924000,1079.652000,3.260200,1079.308700,0.000000,0.336200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7053674790,29.8790976000
12.95,2.924000,1079.652000,3.260500,1079.308400,0.000000,0.336500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7053755880,29.8790976000
13.00,2.924000,1079.652000,3.261100,1079.307800,0.000000,0.337100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7053918060,29.8790976000
13.05,2.924000,1079.652000,3.261400,1079.307500,0.000000,0.337400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7053999150,29.8790976000
13.10,2.924000,1079.652000,3.262000,1079.306900,0.000000,0.338000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7054161330,29.8790976000
13.15,2.924000,1079.652000,3.262300,1079.306600,0.000000,0.338300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7054242420,29.8790976000
13.20,2.924000,1079.652000,3.262900,1079.306000,0.000000,0.338900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7054404600,29.8790976000
13.25,2.924000,1079.652000,3.263200,1079.305700,0.000000,0.339200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7054485690,29.8790976000
13.30,2.924000,1079.652000,3.263800,1079.305100,0.000000,0.339800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7054647870,29.8790976000
13.35,2.924000,1079.652000,3.264100,1079.304800,0.000000,0.340100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7054728960,29.8790976000
13.40,2.924000,1079.652000,3.264700,1079.304200,0.000000,0.340700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7054891140,29.8790976000
13.45,2.924000,1079.652000,3.265000,1079.303900,0.000000,0.341000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7054972230,29.8790976000
13.50,2.924000,1079.652000,3.265600,1079.303300,0.000000,0.341600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7055134410,29.8790976000
13.55,2.924000,1079.652000,3.265900,1079.303000,0.000000,0.341900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7055215500,29.8790976000
13.60,2.924000,1079.652000,3.266500,1079.302400,0.000000,0.342500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7055377680,29.8790976000
13.65,2.924000,1079.652000,3.266800,1079.302100,0.000000,0.342800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7055458770,29.8790976000
13.70,2.924000,1079.652000,3.267400,1079.301500,0.000000,0.343400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7055620950,29.8790976000
13.75,2.924000,1079.652000,3.267700,1079.301200,0.000000,0.343700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7055702040,29.8790976000
13.80,2.924000,1079.652000,3.268300,1079.300600,0.000000,0.344300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7055864220,29.8790976000
13.85,2.924000,1079.652000,3.268600,1079.300300,0.000000,0.344600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7055945310,29.8790976000
13.90,2.924000,1079.652000,3.269200,1079.299700,0.000000,0.345200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7056107490,29.8790976000
13.95,2.924000,1079.652000,3.269500,1079.299400,0.000000,0.345500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7056188580,29.8790976000
14.00,2.924000,1079.652000,3.270100,1079.298800,0.000000,0.346100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7056350760,29.8790976000
14.05,2.924000,1079.652000,3.270400,1079.298500,0.000000,0.346400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7056431850,29.8790976000
14.10,2.924000,1079.652000,3.271000,1079.297900,0.000000,0.347000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7056594030,29.8790976000
14.15,2.924000,1079.652000,3.271300,1079.297600,0.000000,0.347300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7056675120,29.8790976000
14.20,2.924000,1079.652000,3.271900,1079.297000,0.000000,0.347900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7056837300,29.8790976000
14.25,2.924000,1079.652000,3.272200,1079.296700,0.000000,0.348200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7056918390,29.8790976000
14.30,2.924000,1079.652000,3.272800,1079.296100,0.000000,0.348800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7057080570,29.8790976000
14.35,2.924000,1079.652000,3.273100,1079.295800,0.000000,0.349100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7057161660,29.8790976000
14.40,2.924000,1079.652000,3.273700,1079.295200,0.000000,0.349700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7057323840,29.8790976000
14.45,2.924000,1079.652000,3.274000,1079.294900,0.000000,0.350000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7057404930,29.8790976000
14.50,2.924000,1079.652000,3.274600,1079.294300,0.000000,0.350600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7057567110,29.8790976000
14.55,2.924000,1079.652000,3.274900,1079.294000,0.000000,0.350900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7057648200,29.8790976000
14.60,2.924000,1079.652000,3.275500,1079.293400,0.000000,0.351500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7057810380,29.8790976000
14.65,2.924000,1079.652000,3.275800,1079.293100,0.000000,0.351800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7057891470,29.8790976000
14.70,2.924000,1079.652000,3.276400,1079.292500,0.000000,0.352400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7058053650,29.8790976000
14.75,2.924000,1079.652000,3.276700,1079.292200,0.000000,0.352700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7058134740,29.8790976000
14.80,2.924000,1079.652000,3.277300,1079.291600,0.000000,0.353300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7058296920,29.8790976000
14.85,2.924000,1079.652000,3.277600,1079.291300,0.000000,0.353600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7058378010,29.8790976000
14.90,2.924000,1079.652000,3.278200,1079.290700,0.000000,0.354200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7058540190,29.8790976000
14.95,2.924000,1079.652000,3.278500,1079.290400,0.000000,0.354500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7058621280,29.8790976000
15.00,2.924000,1079.652000,3.279100,1079.289800,0.000000,0.355100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7058783460,29.8790976000
15.05,2.924000,1079.652000,3.279400,1079.289500,0.000000,0.355400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7058864550,29.8790976000
15.10,2.924000,1079.652000,3.280000,1079.288900,0.000000,0.356000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7059026730,29.8790976000
15.15,2.924000,1079.652000,3.280300,1079.288600,0.000000,0.356300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7059107820,29.8790976000
15.20,2.924000,1079.652000,3.280900,1079.288000,0.000000,0.356900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7059270000,29.8790976000
15.25,2.924000,1079.652000,3.281200,1079.287700,0.000000,0.357200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7059351090,29.8790976000
15.30,2.924000,1079.652000,3.281800,1079.287100,0.000000,0.357800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7059513270,29.8790976000
15.35,2.924000,1079.652000,3.282100,1079.286800,0.000000,0.358100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7059594360,29.8790976000
15.40,2.924000,1079.652000,3.282700,1079.286200,0.000000,0.358700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7059756540,29.8790976000
15.45,2.924000,1079.652000,3.283000,1079.285900,0.000000,0.359000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7059837630,29.8790976000
15.50,2.924000,1079.652000,3.283600,1079.285300,0.000000,0.359600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7059999810,29.8790976000
15.55,2.924000,1079.652000,3.283900,1079.285000,0.000000,0.359900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7060080900,29.8790976000
15.60,2.924000,1079.652000,3.284500,1079.284400,0.000000,0.360500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7060243080,29.8790976000
15.65,2.924000,1079.652000,3.284800,1079.284100,0.000000,0.360800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7060324170,29.8790976000
15.70,2.924000,1079.652000,3.285400,1079.283500,0.000000,0.361400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7060486350,29.8790976000
15.75,2.924000,1079.652000,3.285700,1079.283200,0.000000,0.361700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7060567440,29.8790976000
15.80,2.924000,1079.652000,3.286300,1079.282600,0.000000,0.362300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7060729620,29.8790976000
15.85,2.924000,1079.652000,3.286600,1079.282300,0.000000,0.362600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7060810710,29.8790976000
15.90,2.924000,1079.652000,3.287200,1079.281700,0.000000,0.363200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7060972890,29.8790976000
15.95,2.924000,1079.652000,3.287500,1079.281400,0.000000,0.363500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7061053980,29.8790976000
16.00,2.924000,1079.652000,3.288100,1079.280800,0.000000,0.364100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7061216160,29.8790976000
16.05,2.924000,1079.652000,3.288400,1079.280500,0.000000,0.364400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7061297250,29.8790976000
16.10,2.924000,1079.652000,3.289000,1079.279900,0.000000,0.365000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7061459430,29.8790976000
16.15,2.924000,1079.652000,3.289300,1079.279600,0.000000,0.365300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7061540520,29.8790976000
16.20,2.924000,1079.652000,3.289900,1079.279000,0.000000,0.365900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7061702700,29.8790976000
16.25,2.924000,1079.652000,3.290200,1079.278700,0.000000,0.366200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7061783790,29.8790976000
16.30,2.924000,1079.652000,3.290800,1079.278100,0.000000,0.366800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7061945970,29.8790976000
16.35,2.924000,1079.652000,3.291100,1079.277800,0.000000,0.367100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7062027060,29.8790976000
16.40,2.924000,1079.652000,3.291700,1079.277200,0.000000,0.367700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7062189240,29.8790976000
16.45,2.924000,1079.652000,3.292000,1079.276900,0.000000,0.368000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7062270330,29.8790976000
16.50,2.924000,1079.652000,3.292600,1079.276300,0.000000,0.368600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7062432510,29.8790976000
16.55,2.924000,1079.652000,3.292900,1079.276000,0.000000,0.368900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7062513600,29.8790976000
16.60,2.924000,1079.652000,3.293500,1079.275400,0.000000,0.369500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7062675780,29.8790976000
16.65,2.924000,1079.652000,3.293800,1079.275100,0.000000,0.369800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7062756870,29.8790976000
16.70,2.924000,1079.652000,3.294400,1079.274500,0.000000,0.370400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7062919050,29.8790976000
16.75,2.924000,1079.652000,3.294700,1079.274200,0.000000,0.370700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7063000140,29.8790976000
16.80,2.924000,1079.652000,3.295300,1079.273600,0.000000,0.371300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7063162320,29.8790976000
16.85,2.924000,1079.652000,3.295600,1079.273300,0.000000,0.371600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7063243410,29.8790976000
16.90,2.924000,1079.652000,3.296200,1079.272700,0.000000,0.372200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7063405590,29.8790976000
16.95,2.924000,1079.652000,3.296500,1079.272400,0.000000,0.372500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7063486680,29.8790976000
17.00,2.924000,1079.652000,3.297100,1079.271800,0.000000,0.373100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7063648860,29.8790976000
17.05,2.924000,1079.652000,3.297400,1079.271500,0.000000,0.373400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7063729950,29.8790976000
17.10,2.924000,1079.652000,3.298000,1079.270900,0.000000,0.374000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7063892130,29.8790976000
17.15,2.924000,1079.652000,3.298300,1079.270600,0.000000,0.374300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7063973220,29.8790976000
17.20,2.924000,1079.652000,3.298900,1079.270000,0.000000,0.374900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7064135400,29.8790976000
17.25,2.924000,1079.652000,3.299200,1079.269700,0.000000,0.375200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7064216490,29.8790976000
17.30,2.924000,1079.652000,3.299800,1079.269100,0.000000,0.375800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7064378670,29.8790976000
17.35,2.924000,1079.652000,3.300100,1079.268800,0.000000,0.376100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7064459760,29.8790976000
17.40,2.924000,1079.652000,3.300700,1079.268200,0.000000,0.376700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7064621940,29.8790976000
17.45,2.924000,1079.652000,3.301000,1079.267900,0.000000,0.377000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7064703030,29.8790976000
17.50,2.924000,1079.652000,3.301600,1079.267300,0.000000,0.377600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7064865210,29.8790976000
17.55,2.924000,1079.652000,3.301900,1079.267000,0.000000,0.377900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7064946300,29.8790976000
17.60,2.924000,1079.652000,3.302500,1079.266400,0.000000,0.378500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7065108480,29.8790976000
17.65,2.924000,1079.652000,3.302800,1079.266100,0.000000,0.378800,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7065189570,29.8790976000
17.70,2.924000,1079.652000,3.303400,1079.265500,0.000000,0.379400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7065351750,29.8790976000
17.75,2.924000,1079.652000,3.303700,1079.265200,0.000000,0.379700,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7065432840,29.8790976000
17.80,2.924000,1079.652000,3.304300,1079.264600,0.000000,0.380300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7065595020,29.8790976000
17.85,2.924000,1079.652000,3.304600,1079.264300,0.000000,0.380600,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7065676110,29.8790976000
17.90,2.924000,1079.652000,3.305200,1079.263700,0.000000,0.381200,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7065838290,29.8790976000
17.95,2.924000,1079.652000,3.305500,1079.263400,0.000000,0.381500,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7065919380,29.8790976000
18.00,2.924000,1079.652000,3.306100,1079.262800,0.000000,0.382100,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7066081560,29.8790976000
18.05,2.924000,1079.652000,3.306400,1079.262500,0.000000,0.382400,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7066162650,29.8790976000
18.10,2.924000,1079.652000,3.307000,1079.261900,0.000000,0.383000,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7066324830,29.8790976000
18.15,2.924000,1079.652000,3.307300,1079.261600,0.000000,0.383300,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7066405920,29.8790976000
18.20,2.924000,1079.652000,3.307900,1079.261000,0.000000,0.383900,1082.576100,1082.576000,18,0.007200,0.0001800000,0.7066568100,29.8790976000
